ID,Name,Definition,Source,Namespace,Primary_System,Subcategory_Code,Subcategory_Name,Subcategory_Description,All_Systems,Inflammation_Polarity,Confidence_Score,Decision_Path,Classification_Date,Version
GO:0006002,fructose 6-phosphate metabolic process,"The chemical reactions and pathways involving fructose 6-phosphate, also known as F6P. The D-enantiomer is an important intermediate in glycolysis, gluconeogenesis, and fructose metabolism.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:50,v8.0
GO:0006006,glucose metabolic process,"The chemical reactions and pathways involving glucose, the aldohexose gluco-hexose. D-glucose is dextrorotatory and is sometimes known as dextrose; it is an important source of energy for living organisms and is found free as well as combined in homo- and hetero-oligosaccharides and polysaccharides.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:50,v8.0
GO:0006096,glycolytic process,"The chemical reactions and pathways resulting in the breakdown of a carbohydrate into pyruvate, with the concomitant production of a small amount of ATP and the reduction of NAD(P) to NAD(P)H. Glycolysis begins with the metabolism of a carbohydrate to generate products that can enter the pathway and ends with the production of pyruvate. Pyruvate may be converted to acetyl-coenzyme A, ethanol, lactate, or other small molecules.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:50,v8.0
GO:0006110,regulation of glycolytic process,"Any process that modulates the frequency, rate or extent of glycolysis.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:50,v8.0
GO:0006113,fermentation,"The metabolic process that uses oxidation-reduction reactions of organic compounds and substrate-level phosphorylation for the generation of adenosine triphosphate (ATP), without consuming oxygen and is independent of electron transport chains.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:50,v8.0
GO:0006635,fatty acid beta-oxidation,"A fatty acid oxidation process that results in the complete oxidation of a long-chain fatty acid. Fatty acid beta-oxidation begins with the addition of coenzyme A to a fatty acid, and occurs by successive cycles of reactions during each of which the fatty acid is shortened by a two-carbon fragment removed as acetyl coenzyme A; the cycle continues until only two or three carbons remain (as acetyl-CoA or propionyl-CoA respectively).",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:50,v8.0
GO:0006941,striated muscle contraction,"A process in which force is generated within striated muscle tissue, resulting in the shortening of the muscle. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Striated muscle is a type of muscle in which the repeating units (sarcomeres) of the contractile myofibrils are arranged in registry throughout the cell, resulting in transverse or oblique striations observable at the level of the light microscope.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:50,v8.0
GO:0009779,noncyclic photosynthetic phosphorylation,A photosynthetic phosphorylation process in which ATP synthesis is linked to the transport of electrons from water to NADP+ with the production of NADPH and dioxygen (O2). Involves photosystem I and photosystem II.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:51,v8.0
GO:0010430,fatty acid omega-oxidation,"A fatty acid oxidation process in which the methyl group at the end of the fatty acid molecule (the omega carbon) is first oxidized to a hydroxyl group, then to an oxo group, and finally to a carboxyl group. The long chain dicarboxylates derived from omega-oxidation then enter the beta-oxidation pathway for further degradation.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:51,v8.0
GO:0014721,twitch skeletal muscle contraction,"A process in which force is generated within twitch skeletal muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. The twitch skeletal muscle responds to neurostimulations with a contraction followed by a relaxation.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:52,v8.0
GO:0014862,regulation of skeletal muscle contraction by chemo-mechanical energy conversion,"Any process that modulates the frequency, rate or extent of skeletal muscle contraction by regulating force and velocity of shortening. The force of skeletal muscle contraction is produced by acto-myosin interaction processes through formation of cross bridges. The shortening leads to reduction of length of muscle fiber and sarcomeres.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:52,v8.0
GO:0014871,cross bridge formation involved in regulation of the velocity of shortening in skeletal muscle contraction,"The process in which actin and myosin interact, split ATP and generate force during skeletal muscle contraction. This process is one of the components of the regulation of the force of skeletal muscle contraction.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:52,v8.0
GO:0015727,lactate transport,"The directed movement of lactate into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Lactate is 2-hydroxypropanoate, CH3-CHOH-COOH; L(+)-lactate is formed by anaerobic glycolysis in animal tissues, and DL-lactate is found in sour milk, molasses and certain fruit juices.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:52,v8.0
GO:0015990,electron transport coupled proton transport,"The transport of protons against an electrochemical gradient, using energy from electron transport.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:52,v8.0
GO:0018251,peptidyl-tyrosine dehydrogenation,The oxidation of the C alpha-C beta bond of peptidyl-tyrosine to form peptidyl-dehydrotyrosine coupled with cyclization of neighboring residues.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:52,v8.0
GO:0018316,peptide cross-linking via L-cystine,The oxidation of two peptidyl-cysteine residues to form a peptidyl-L-cystine (dicysteine) in which segments of peptide chain are linked by a disulfide bond; the cross-link may be between different or the same peptide chain.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:52,v8.0
GO:0019293,"L-tyrosine biosynthetic process, by oxidation of phenylalanine",The conversion of phenylalanine to tyrosine.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:53,v8.0
GO:0019395,fatty acid oxidation,"The removal of one or more electrons from a fatty acid, with or without the concomitant removal of a proton or protons, by reaction with an electron-accepting substance, by addition of oxygen or by removal of hydrogen.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:53,v8.0
GO:0019410,"aerobic respiration, using carbon monoxide as electron donor",The metabolic process in which carbon monoxide (CO) is oxidized to carbon dioxide (CO2) to generate energy. Conservation of energy in this process likely uses sodium ion gradients for ATP synthesis and is coupled to quantitative sulfide methylation.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:53,v8.0
GO:0019643,reductive tricarboxylic acid cycle,"A pathway leading to the fixation of two molecules of CO2 and the production of one molecule of acetyl-CoA; essentially the oxidative TCA cycle running in reverse. Acetyl-CoA is reductively carboxylated to pyruvate, from which all other central metabolites can be formed. Most of the enzymes of reductive and oxidative TCA cycle are shared, with the exception of three key enzymes that allow the cycle to run in reverse: ATP citrate lyase, 2-oxoglutarate:ferredoxin oxidoreductase, and fumarate reductase. 2-oxoglutarate:ferredoxin oxidoreductase catalyzes the carboxylation of succinyl-CoA to 2-oxoglutarate, ATP citrate lyase the ATP-dependent cleavage of citrate to acetyl-CoA and oxaloacetate, and fumarate reductase the reduction of fumarate forming succinate.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:53,v8.0
GO:0019661,glucose catabolic process to lactate via pyruvate,"The anaerobic enzymatic chemical reactions and pathways resulting in the breakdown of glucose to lactate, via canonical glycolysis, yielding energy in the form of adenosine triphosphate (ATP).",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:53,v8.0
GO:0019682,glyceraldehyde-3-phosphate metabolic process,"The chemical reactions and pathways involving glyceraldehyde-3-phosphate, an important intermediate in glycolysis.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:53,v8.0
GO:0019683,glyceraldehyde-3-phosphate catabolic process,"The chemical reactions and pathways resulting in the breakdown of glyceraldehyde-3-phosphate, an important intermediate in glycolysis.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:53,v8.0
GO:0030388,"fructose 1,6-bisphosphate metabolic process","The chemical reactions and pathways involving fructose 1,6-bisphosphate, also known as FBP. The D enantiomer is a metabolic intermediate in glycolysis and gluconeogenesis.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:54,v8.0
GO:0031998,regulation of fatty acid beta-oxidation,"Any process that modulates the frequency, rate or extent of fatty acid bbeta-oxidation.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:54,v8.0
GO:0031999,negative regulation of fatty acid beta-oxidation,"Any process that stops, prevents, or reduces the frequency, rate or extent of fatty acid beta-oxidation.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:54,v8.0
GO:0032000,positive regulation of fatty acid beta-oxidation,"Any process that activates or increases the frequency, rate or extent of fatty acid beta-oxidation.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:54,v8.0
GO:0033355,ascorbate glutathione cycle,"A cyclic series of interconversions involving L-ascorbate and glutathione that scavenges hydrogen peroxide and reduces it to water, with concomitant oxidation of NADPH.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:54,v8.0
GO:0033539,fatty acid beta-oxidation using acyl-CoA dehydrogenase,"A fatty acid beta-oxidation pathway in which the initial step of each oxidation cycle, which converts an acyl-CoA to a trans-2-enoyl-CoA, is catalyzed by acyl-CoA dehydrogenase; the electrons removed by oxidation pass through the respiratory chain to oxygen and leave H2O as the product. Fatty acid beta-oxidation begins with the addition of coenzyme A to a fatty acid, and ends when only two or three carbons remain (as acetyl-CoA or propionyl-CoA respectively).",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:54,v8.0
GO:0033540,fatty acid beta-oxidation using acyl-CoA oxidase,"A fatty acid beta-oxidation pathway in which the initial step, which converts an acyl-CoA to a trans-2-enoyl-CoA, is catalyzed by acyl-CoA oxidase; the electrons removed by oxidation pass directly to oxygen and produce hydrogen peroxide, which is cleaved by peroxisomal catalases. Fatty acid beta-oxidation begins with the addition of coenzyme A to a fatty acid, and ends when only two or three carbons remain (as acetyl-CoA or propionyl-CoA respectively).",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:54,v8.0
GO:0033541,"fatty acid beta-oxidation, unsaturated, odd number","A fatty acid beta-oxidation pathway by which fatty acids having cis-double bonds on odd-numbered carbons are degraded. In this pathway, a cis-3-enoyl-CoA is generated by the core beta-oxidation pathway, and then converted to a trans-2-enoyl-CoA, which can return to the core beta-oxidation pathway for complete degradation. Fatty acid beta-oxidation begins with the addition of coenzyme A to a fatty acid, and ends when only two or three carbons remain (as acetyl-CoA or propionyl-CoA respectively).",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:54,v8.0
GO:0033542,"fatty acid beta-oxidation, unsaturated, even number","A fatty acid beta-oxidation pathway by which fatty acids having cis-double bonds on even-numbered carbons are degraded. Fatty acid beta-oxidation begins with the addition of coenzyme A to a fatty acid, and ends when only two or three carbons remain (as acetyl-CoA or propionyl-CoA respectively).",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:54,v8.0
GO:0033543,"fatty acid beta-oxidation, unsaturated, even number, reductase/isomerase pathway","A fatty acid beta-oxidation pathway by which fatty acids having cis-double bonds on even-numbered carbons are degraded. In this pathway, the intermediate 2,4-dienoyl-CoA is converted to trans-2-enoyl-CoA by 2,4-dienoyl-CoA reductase and delta3-delta2-enoyl-CoA isomerase; trans-2-enoyl-CoA returns to the core beta-oxidation pathway for further degradation. Fatty acid beta-oxidation begins with the addition of coenzyme A to a fatty acid, and ends when only two or three carbons remain (as acetyl-CoA or propionyl-CoA respectively).",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:54,v8.0
GO:0033544,"fatty acid beta-oxidation, unsaturated, even number, epimerase pathway","A fatty acid beta-oxidation pathway by which fatty acids having cis-double bonds on even-numbered carbons are degraded. In this pathway, the intermediate 2,4-dienoyl-CoA is converted to cis-2-enoyl-CoA through one more cycle of the core beta-oxidation pathway. Cis-2-enoyl-CoA cannot be completely degraded via the core beta-oxidation pathway because hydratation of cis-2-enoyl-CoA yields D-3-hydroxyacyl-CoA, which is not a substrate for 3-hydroxylacyl-CoA dehydrogenase. Cis-2-enoyl-CoA must enter the so-called epimerase pathway, which involves converting D-3-hydroxyacyl-CoA to L-3-hydroxyacyl-CoA by 3-hydroxylacyl-CoA epimerase or by two stereo-specific enoyl-CoA hydratases. L-3-hydroxyacyl-CoA then returns to the core beta-oxidation pathway. Fatty acid beta-oxidation begins with the addition of coenzyme A to a fatty acid, and ends when only two or three carbons remain (as acetyl-CoA or propionyl-CoA respectively).",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:54,v8.0
GO:0042773,ATP synthesis coupled electron transport,"The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:56,v8.0
GO:0045820,negative regulation of glycolytic process,"Any process that stops, prevents, or reduces the frequency, rate or extent of glycolysis.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:57,v8.0
GO:0045821,positive regulation of glycolytic process,"Any process that activates or increases the frequency, rate or extent of glycolysis.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C1,Energy Metabolism and Catabolism,"Nutrient breakdown, ATP generation, redox balancing",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:05:57,v8.0
