ID,Name,Definition,Source,Namespace,Primary_System,Subcategory_Code,Subcategory_Name,Subcategory_Description,All_Systems,Inflammation_Polarity,Confidence_Score,Decision_Path,Classification_Date,Version
GO:0001808,negative regulation of type IV hypersensitivity,"Any process that stops, prevents, or reduces the rate of type IV hypersensitivity, a type of inflammatory response.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],pro-inflammatory,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001809,positive regulation of type IV hypersensitivity,"Any process that activates or increases the frequency, rate or extent of type IV hypersensitivity, a type of inflammatory response.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],pro-inflammatory,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001810,regulation of type I hypersensitivity,"Any process that modulates the frequency, rate, or extent of type I hypersensitivity, a type of inflammatory response.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],pro-inflammatory,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001811,negative regulation of type I hypersensitivity,"Any process that stops, prevents, or reduces the rate of type I hypersensitivity, a type of inflammatory response.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],pro-inflammatory,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001812,positive regulation of type I hypersensitivity,"Any process that activates or increases the frequency, rate or extent of type I hypersensitivity, a type of inflammatory response.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],pro-inflammatory,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001817,regulation of cytokine production,"Any process that modulates the frequency, rate, or extent of production of a cytokine.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001818,negative regulation of cytokine production,"Any process that stops, prevents, or reduces the rate of production of a cytokine.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001819,positive regulation of cytokine production,"Any process that activates or increases the frequency, rate or extent of production of a cytokine.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001910,regulation of leukocyte mediated cytotoxicity,"Any process that modulates the frequency, rate, or extent of leukocyte mediated cytotoxicity.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001911,negative regulation of leukocyte mediated cytotoxicity,"Any process that stops, prevents, or reduces the rate of leukocyte mediated cytotoxicity.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001912,positive regulation of leukocyte mediated cytotoxicity,"Any process that activates or increases the frequency, rate or extent of leukocyte mediated cytotoxicity.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001959,regulation of cytokine-mediated signaling pathway,"Any process that modulates the frequency, rate or extent of the cytokine mediated signaling pathway.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001960,negative regulation of cytokine-mediated signaling pathway,"Any process that stops, prevents, or reduces the frequency, rate or extent of the cytokine mediated signaling pathway.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001961,positive regulation of cytokine-mediated signaling pathway,"Any process that activates or increases the frequency, rate or extent of a cytokine mediated signaling pathway.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001984,artery vasodilation involved in baroreceptor response to increased systemic arterial blood pressure,"An increase in the internal diameter of an artery, triggered by vasomotor suppression, during the chemoreceptor response to decreased blood pressure.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System D: Cognitive-Regulatory'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_D', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0001990,regulation of systemic arterial blood pressure by hormone,"The process in which hormones modulate the force with which blood passes through the circulatory system. A hormone is one of a group of substances formed in very small amounts in one specialized organ or group of cells and carried (sometimes in the bloodstream) to another organ or group of cells, in the same organism, upon which they have a specific regulatory action.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System D: Cognitive-Regulatory'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_D', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002230,positive regulation of defense response to virus by host,"Any host process that results in the promotion of antiviral immune response mechanisms, thereby limiting viral replication.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002298,"CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response","The process in which an antigenically naive CD4-positive, alpha-beta T cell acquires the specialized features of a CD4-positive, CD25-positive, alpha-beta regulatory T cell as part of an immune response.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",anti-inflammatory,0.8,"['pattern_matching', 'priority_rule_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002307,"CD8-positive, alpha-beta regulatory T cell differentiation","The process in which a precursor cell type acquires the specialized features of a CD8-positive, alpha-beta regulatory T cell.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",anti-inflammatory,0.8,"['pattern_matching', 'priority_rule_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002341,central B cell anergy,"Any process contributing to anergy, a state of functional inactivation that occurs as part of tolerance induction, in B cells in the bone marrow.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002342,central B cell deletion,The deletion of B cells by apoptotic process occurring as part of central tolerance induction and B cell selection.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002361,"CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation","The process in which a precursor cell type acquires the specialized features of a CD4-positive, CD25-positive, alpha-beta regulatory T cell.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",anti-inflammatory,0.8,"['pattern_matching', 'priority_rule_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002362,"CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment","The process in which a CD4-positive, alpha-beta T cell becomes committed to becoming a CD4-positive, CD25-positive, alpha-beta regulatory T cell.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",anti-inflammatory,0.8,"['pattern_matching', 'priority_rule_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002389,tolerance induction in Peyer's patch,Tolerance induction taking place in the Peyer's patches.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002394,tolerance induction in gut-associated lymphoid tissue,Tolerance induction taking place in the gut-associated lymphoid tissue (GALT).,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002400,tolerance induction in nasopharyngeal-associated lymphoid tissue,Tolerance induction taking place in the nasopharyngeal-associated lymphoid tissue (NALT).,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002401,tolerance induction in mucosal-associated lymphoid tissue,Tolerance induction taking place in the mucosal-associated lymphoid tissue (MALT).,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002402,B cell tolerance induction in mucosal-associated lymphoid tissue,Tolerance induction taking place in the mucosal-associated lymphoid tissue (MALT) mediated by B cells.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002403,T cell tolerance induction in mucosal-associated lymphoid tissue,Tolerance induction taking place in the mucosal-associated lymphoid tissue (MALT) mediated by T cells.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002411,T cell tolerance induction to tumor cell,A process of tolerance induction dependent on T cells which leads to immunological tolerance of a tumor.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002413,tolerance induction to tumor cell,A process of tolerance induction which leads to immunological tolerance of a tumor.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002425,tolerance induction in urogenital tract,Tolerance induction taking place in the urogenital tract.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002427,mucosal tolerance induction,Tolerance induction taking place in the mucosal tissues.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002451,peripheral B cell tolerance induction,"Tolerance induction of mature B cells in the peripheral lymphoid tissues: the blood, lymph nodes, spleen, and mucosal-associated lymphoid tissue.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002453,peripheral B cell anergy,"Any process contributing to anergy, a state of functional inactivation that occurs as part of tolerance induction, in peripheral B cells.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002454,peripheral B cell deletion,The deletion of B cells by apoptotic process occurring as part of peripheral tolerance induction and B cell selection.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002458,peripheral T cell tolerance induction,"Tolerance induction of T cells in the periphery, in this case, any location in the body other than the thymus.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002461,tolerance induction dependent upon immune response,"Tolerance induction dependent upon an immune response, typically a response by a mature T or B cell in the periphery resulting tolerance towards an antigen via induction of anergy, cellular deletion, or regulatory T cell activation.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002462,tolerance induction to nonself antigen,Tolerance induction in response to nonself antigens.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002463,central tolerance induction to nonself antigen,Tolerance induction to nonself antigens in the central lymphoid organs.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002464,peripheral tolerance induction to nonself antigen,Tolerance induction to nonself antigens in the periphery.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002465,peripheral tolerance induction,"Tolerance induction in the peripheral lymphoid tissues: blood, lymph nodes, spleen, and mucosal-associated lymphoid tissues.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002466,peripheral tolerance induction to self antigen,"Tolerance induction to self antigens in the peripheral lymphoid tissues: blood, lymph nodes, spleen, and mucosal-associated lymphoid tissues.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002507,tolerance induction,"A process that directly activates any of the steps required for tolerance, a physiologic state in which the immune system does not react destructively against the components of an organism that harbors it or against antigens that are introduced to it.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002508,central tolerance induction,Tolerance induction in the central lymphoid organs: the thymus and bone marrow.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002509,central tolerance induction to self antigen,Tolerance induction in the central lymphoid organs directed at self antigens.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002510,central B cell tolerance induction,Tolerance induction of B cells in the bone marrow.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002512,central T cell tolerance induction,Tolerance induction of T cells in the thymus.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002513,tolerance induction to self antigen,Tolerance induction directed at self antigens.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002514,B cell tolerance induction,A process involving any mechanism for tolerance induction in B cells.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002515,B cell anergy,"Any process contributing to anergy in B cells, a state of functional inactivation which is part of B cell tolerance induction.",GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002516,B cell deletion,The apoptotic death of B cells which is part of B cell tolerance induction.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002517,T cell tolerance induction,A process involving any mechanism for tolerance induction in T cells.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
GO:0002519,natural killer cell tolerance induction,Tolerance induction of natural killer cells.,GO,biological_process,System B: Immune Defense,B3,Immune Regulation and Tolerance,"Negative feedback control, checkpoint regulation, tolerance mechanisms",['System B: Immune Defense'],anti-inflammatory,0.9,"['pattern_matching', 'single_match_B', 'inflammation_tolerance_rule']",2025-12-24 18:05:49,v8.0
