ID,Name,Definition,Source,Namespace,Primary_System,Subcategory_Code,Subcategory_Name,Subcategory_Description,All_Systems,Inflammation_Polarity,Confidence_Score,Decision_Path,Classification_Date,Version
GO:0003052,circadian regulation of systemic arterial blood pressure,Any process in which an organism modulates its blood pressure at different values with a regularity of approximately 24 hours.,GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003053,circadian regulation of heart rate,Any process in which an organism modulates its heart rate at different values with a regularity of approximately 24 hours.,GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003054,circadian regulation of systemic arterial blood pressure by the suprachiasmatic nucleus,The process in which the suprachiasmatic nucleus modulates blood pressure at different values with a regularity of approximately 24 hours.,GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003055,circadian regulation of heart rate by the suprachiasmatic nucleus,The process in which the suprachiasmatic nucleus modulates heart rate at different values with a regularity of approximately 24 hours.,GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003100,regulation of systemic arterial blood pressure by endothelin,"The process in which endothelin modulates the force with which blood passes through the circulatory system. Endothelin is a hormone that is released by the endothelium, and it is a vasoconstrictor.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0006463,steroid hormone receptor complex assembly,"The aggregation, arrangement and bonding together of a set of components to form a steroid hormone receptor complex, an intracellular receptor that binds steroid hormones. The complex is often a dimer, and forms after the steroid has bound the receptor.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0006695,cholesterol biosynthetic process,"The chemical reactions and pathways resulting in the formation of cholesterol, cholest-5-en-3 beta-ol, the principal sterol of vertebrates and the precursor of many steroids, including bile acids and steroid hormones.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0006700,C21-steroid hormone biosynthetic process,"The chemical reactions and pathways resulting in the formation of C21-steroid hormones, steroid compounds containing 21 carbons which function as hormones.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0006701,progesterone biosynthetic process,"The chemical reactions and pathways resulting in the formation of progesterone, a steroid hormone produced in the ovary which prepares and maintains the uterus for pregnancy. Also found in plants.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0006702,androgen biosynthetic process,"The chemical reactions and pathways resulting in the formation of androgens, C19 steroid hormones that can stimulate the development of male sexual characteristics.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0006703,estrogen biosynthetic process,"The chemical reactions and pathways resulting in the formation of estrogens, C18 steroid hormones that can stimulate the development of female sexual characteristics. Also found in plants.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0006707,cholesterol catabolic process,"The chemical reactions and pathways resulting in the breakdown of cholesterol, cholest-5-en-3 beta-ol, the principal sterol of vertebrates and the precursor of many steroids, including bile acids and steroid hormones.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0006709,progesterone catabolic process,"The chemical reactions and pathways resulting in the breakdown of progesterone, a steroid hormone produced in the ovary which prepares and maintains the uterus for pregnancy. Also found in plants.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.6400000000000001,"['pattern_matching', 'priority_rule_D', 'balanced_pathway_standard_classification', 'complex_pathway_analysis']",2025-12-24 18:05:50,v8.0
GO:0006710,androgen catabolic process,"The chemical reactions and pathways resulting in the breakdown of androgens, C19 steroid hormones that can stimulate the development of male sexual characteristics.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.6400000000000001,"['pattern_matching', 'priority_rule_D', 'balanced_pathway_standard_classification', 'complex_pathway_analysis']",2025-12-24 18:05:50,v8.0
GO:0006711,estrogen catabolic process,"The chemical reactions and pathways resulting in the breakdown of estrogens, C18 steroid hormones that can stimulate the development of female sexual characteristics. Also found in plants.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.6400000000000001,"['pattern_matching', 'priority_rule_D', 'balanced_pathway_standard_classification', 'complex_pathway_analysis']",2025-12-24 18:05:50,v8.0
GO:0006716,juvenile hormone metabolic process,"The chemical reactions and pathways involving juvenile hormones, the three sesquiterpenoid derivatives that function to maintain the larval state of insects at molting and that may be required for other processes, e.g. oogenesis.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0006718,juvenile hormone biosynthetic process,"The chemical reactions and pathways resulting in the formation of juvenile hormones, the three sesquiterpenoid derivatives that function to maintain the larval state of insects at molting and that may be required for other processes, e.g. oogenesis.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0006719,juvenile hormone catabolic process,"The chemical reactions and pathways resulting in the breakdown of juvenile hormones, the three sesquiterpenoid derivatives that function to maintain the larval state of insects at molting and that may be required for other processes, e.g. oogenesis.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.7200000000000001,"['pattern_matching', 'single_match_D', 'balanced_pathway_standard_classification', 'complex_pathway_analysis']",2025-12-24 18:05:50,v8.0
GO:0007557,regulation of juvenile hormone biosynthetic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of juvenile hormone.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0007558,regulation of juvenile hormone secretion,"Any process that modulates the frequency, rate or extent of juvenile hormone secretion.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0007623,circadian rhythm,Any biological process in an organism that recurs with a regularity of approximately 24 hours.,GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0008205,ecdysone metabolic process,"The chemical reactions and pathways involving ecdysone, (22R)-2-beta,3-beta,14,22,25-pentahydroxycholest-7-en-6-one, an ecdysteroid found in insects. It is the inactive prohormone of the moulting hormone ecdysterone and may have intrinsic hormonal activity at other stages of insect development.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0008207,C21-steroid hormone metabolic process,"The chemical reactions and pathways involving C21-steroid hormones, steroid compounds containing 21 carbons which function as hormones.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0008208,C21-steroid hormone catabolic process,"The chemical reactions and pathways resulting in the breakdown of C21-steroid hormones, steroid compounds containing 21 carbons which function as hormones.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0008209,androgen metabolic process,"The chemical reactions and pathways involving androgens, C19 steroid hormones that can stimulate the development of male sexual characteristics.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0008210,estrogen metabolic process,"The chemical reactions and pathways involving estrogens, C18 steroid hormones that can stimulate the development of female sexual characteristics. Also found in plants.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0008406,gonad development,"The process whose specific outcome is the progression of the gonad over time, from its formation to the mature structure. The gonad is an animal organ that produces gametes; in some species it also produces hormones.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0009649,entrainment of circadian clock,The synchronization of a circadian rhythm to environmental time cues such as light.,GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0009720,detection of hormone stimulus,The series of events in which a hormone stimulus is received by a cell and converted into a molecular signal.,GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0009725,response to hormone,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0009734,auxin-activated signaling pathway,"The series of molecular signals generated by the binding of the plant hormone auxin to a receptor, and ending with modulation of a downstream cellular process, e.g. transcription.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0009738,abscisic acid-activated signaling pathway,"The series of molecular signals generated by the binding of the plant hormone abscisic acid (ABA) to a receptor, and ending with modulation of a cellular process, e.g. transcription.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System D: Cognitive-Regulatory', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0009755,hormone-mediated signaling pathway,The series of molecular signals mediated by the detection of a hormone.,GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0009820,alkaloid metabolic process,"The chemical reactions and pathways involving alkaloids, nitrogen containing natural products which are not otherwise classified as peptides, nonprotein amino acids, amines, cyanogenic glycosides, glucosinolates, cofactors, phytohormones or primary metabolites (such as purine or pyrimidine bases).",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0009821,alkaloid biosynthetic process,"The chemical reactions and pathways resulting in the formation of alkaloids, nitrogen-containing natural products which are not otherwise classified as nonprotein amino acids, amines, peptides, amines, cyanogenic glycosides, glucosinolates, cofactors, phytohormones, or primary metabolite (such as purine or pyrimidine bases).",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0009822,alkaloid catabolic process,"The chemical reactions and pathways resulting in the breakdown of alkaloids, nitrogen containing natural products not otherwise classified as peptides, nonprotein amino acids, amines, cyanogenic glycosides, glucosinolates, cofactors, phytohormones or primary metabolites (such as purine or pyrimidine bases).",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0009850,auxin metabolic process,"The chemical reactions and pathways involving auxins, a group of plant hormones that regulate aspects of plant growth.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0009851,auxin biosynthetic process,"The chemical reactions and pathways resulting in the formation of auxins, plant hormones that regulate aspects of plant growth.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0009852,auxin catabolic process,"The chemical reactions and pathways resulting in the breakdown of auxins, a group of plant hormones that regulate aspects of plant growth.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0009914,hormone transport,"The directed movement of hormones into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0010378,temperature compensation of the circadian clock,"The process in which the circadian clock maintains robust and accurate timing over a broad range of physiological temperatures. The circadian clock is an endogenous 24-h timer found in most eukaryotes and in photosynthetic bacteria. The clock drives rhythms in the physiology, biochemistry, and metabolism of the organisms.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0010379,phaseic acid biosynthetic process,"The chemical reactions and pathways resulting in the formation of phaseic acid (PA), a catabolite of the plant hormone abscisic acid (ABA).",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0010600,regulation of auxin biosynthetic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of auxins, plant hormones that regulate aspects of plant growth.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:52,v8.0
GO:0010601,positive regulation of auxin biosynthetic process,"Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of auxins, plant hormones that regulate aspects of plant growth.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:52,v8.0
GO:0010602,regulation of 1-aminocyclopropane-1-carboxylate metabolic process,"Regulation of the chemical reactions and pathways involving 1-aminocyclopropane-1-carboxylate, the anion of 1-aminocyclopropane-1-carboxylic acid, a natural product found in plant tissues. It is a key intermediate in the biosynthesis of ethylene (ethene), a fruit-ripening hormone in plants.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points","['System C: Energy & Metabolic Homeostasis', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:52,v8.0
GO:0010617,circadian regulation of calcium ion oscillation,Any process that modulates the concentration of cytosolic free calcium ion [Ca2+]cyt with a regularity of approximately 24 hours.,GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:52,v8.0
GO:0010840,"regulation of circadian sleep/wake cycle, wakefulness","Any process that modulates the rate, frequency, or extent of the wakeful phase of the circadian sleep/wake cycle. The wakeful phase is the part of the circadian sleep/wake cycle where the organism is not asleep.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:52,v8.0
GO:0010841,"positive regulation of circadian sleep/wake cycle, wakefulness","Any process that increases the frequency, or extent of the wakeful phase of the circadian sleep/wake cycle. The wakeful phase is the part of the circadian sleep/wake cycle where the organism is not asleep.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:52,v8.0
GO:0010878,cholesterol storage,"The accumulation and maintenance in cells or tissues of cholesterol, cholest-5-en-3 beta-ol, the principal sterol of vertebrates and the precursor of many steroids, including bile acids and steroid hormones.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:52,v8.0
GO:0010885,regulation of cholesterol storage,"Any process that modulates the rate or extent of cholesterol storage. Cholesterol storage is the accumulation and maintenance in cells or tissues of cholesterol, cholest-5-en-3 beta-ol, the principal sterol of vertebrates and the precursor of many steroids, including bile acids and steroid hormones.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:52,v8.0
GO:0010886,positive regulation of cholesterol storage,"Any process that increases the rate or extent of cholesterol storage. Cholesterol storage is the accumulation and maintenance in cells or tissues of cholesterol, cholest-5-en-3 beta-ol, the principal sterol of vertebrates and the precursor of many steroids, including bile acids and steroid hormones.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:52,v8.0
GO:0010887,negative regulation of cholesterol storage,"Any process that decreases the rate or extent of cholesterol storage. Cholesterol storage is the accumulation and maintenance in cells or tissues of cholesterol, cholest-5-en-3 beta-ol, the principal sterol of vertebrates and the precursor of many steroids, including bile acids and steroid hormones.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:52,v8.0
GO:0016131,brassinosteroid metabolic process,"The chemical reactions and pathways involving brassinosteroids, any of a group of steroid derivatives that occur at very low concentrations in plant tissues and may have hormone-like effects.",GO,biological_process,System D: Cognitive-Regulatory,D2,Endocrine and Autonomic Regulation,"Hormonal signaling, autonomic control, physiological set-points",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:52,v8.0
