ID,Name,Definition,Source,Namespace,Primary_System,Subcategory_Code,Subcategory_Name,Subcategory_Description,All_Systems,Inflammation_Polarity,Confidence_Score,Decision_Path,Classification_Date,Version
GO:0002762,negative regulation of myeloid leukocyte differentiation,"Any process that stops, prevents, or reduces the frequency, rate, or extent of myeloid leukocyte differentiation.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:49,v8.0
GO:0002763,positive regulation of myeloid leukocyte differentiation,"Any process that activates or increases the frequency, rate, or extent of myeloid leukocyte differentiation.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:49,v8.0
GO:0003002,regionalization,The pattern specification process that results in the subdivision of an axis or axes in space to define an area or volume in which specific patterns of cell differentiation will take place or in which cells interpret a specific environment.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:49,v8.0
GO:0003049,regulation of systemic arterial blood pressure by capillary fluid shift,The intrinsic circulatory process resulting from capillary fluid shift that modulates the force with which blood travels through the systemic arterial circulatory system. Capillary fluid shift is the movement of fluid across the capillary membrane between the blood and the interstitial fluid compartment.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System C: Energy & Metabolic Homeostasis']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:49,v8.0
GO:0003096,renal sodium ion transport,The directed movement of sodium ions (Na+) by the renal system.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:49,v8.0
GO:0003167,atrioventricular bundle cell differentiation,The process in which a relatively unspecialized cell acquires the specialized structural and/or functional features of a cell of the atrioventricular bundle. These cells are specialized cardiomyocytes that transmit signals from the AV node to the cardiac Purkinje fibers.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0003168,Purkinje myocyte differentiation,The process in which a relatively unspecialized cell acquires the specialized structural and/or functional features of a Purkinje myocyte (also known as cardiac Purkinje fiber cell). These cells are specialized cardiomyocytes that receive signals from the bundle of His and innervate the ventricular cardiac muscle.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0003255,endocardial precursor cell differentiation,"The process in which a relatively unspecialized mesodermal cell acquires the specialized structural and/or functional features of an endocardial precursor cell. A endocardial precursor cell is a cell that has been committed to a endocardial cell fate, but will undergo further cell divisions rather than terminally differentiate.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0003292,cardiac septum cell differentiation,The process in which an endocardial cushion cell becomes a cell of a cardiac septum.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0003293,heart valve cell differentiation,The process in which an endocardial cushion cell give rise to a cell that is part of a heart valve.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0003309,type B pancreatic cell differentiation,The process in which relatively unspecialized cells acquire specialized structural and/or functional features of a type B pancreatic cell. A type B pancreatic cell is a cell located towards center of the islets of Langerhans that secretes insulin.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0003310,pancreatic A cell differentiation,The process in which relatively unspecialized cells acquire specialized structural and functional features of a pancreatic A cell. A pancreatic A cell is a cell in the pancreas that secretes glucagon.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0003311,pancreatic D cell differentiation,The process in which relatively unspecialized cells acquire specialized structural and functional features that characterize a pancreatic delta cell. A delta cell is a cell of the pancreas that produces somatostatin.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0003312,pancreatic PP cell differentiation,The process in which relatively unspecialized cells acquire specialized structural and functional features of a pancreatic polypeptide-producing cell. A pancreatic polypeptide-producing cell is a cell in the pancreas that produces pancreatic polypeptide.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0003348,cardiac endothelial cell differentiation,The process in which a relatively unspecialized cell acquires the specialized structural and/or functional features of a cardiac endothelial cell.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0003349,epicardium-derived cardiac endothelial cell differentiation,The process in which an epicardial cell acquires the specialized structural and/or functional features of a cardiac endothelial cell.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0003357,noradrenergic neuron differentiation,"The process in which a relatively unspecialized cell acquires specialized features of an noradrenergic neuron, a neuron that secretes noradrenaline.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0003361,noradrenergic neuron differentiation involved in brainstem development,The process in which a relatively unspecialized cell acquires specialized features of an noradrenergic neuron that is part of the brainstem.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0003387,neuron differentiation involved in amphid sensory organ development,The process in which a relatively unspecialized cell acquires specialized features of a neuron that contributes to the progression of the amphid sensory gland.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0003398,glial cell differentiation involved in amphid sensory organ development,The process in which a relatively unspecialized cell acquires the specialized features of a glial cell of the amphid sensory organ.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0003413,chondrocyte differentiation involved in endochondral bone morphogenesis,The process in which a chondroblast acquires specialized structural and/or functional features of a chondrocyte that will contribute to the development of a bone. A chondrocyte is a polymorphic cell that forms cartilage.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0003418,growth plate cartilage chondrocyte differentiation,The process in which a chondroblast acquires specialized structural and/or functional features of a chondrocyte that will contribute to the growth of a bone. A chondrocyte is a polymorphic cell that forms cartilage.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006735,NADH regeneration,A metabolic process that generates a pool of NADH by the reduction of NAD+.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006740,NADPH regeneration,A metabolic process that generates a pool of NADPH by the reduction of NADP+.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006921,cellular component disassembly involved in execution phase of apoptosis,"The breakdown of structures such as organelles, proteins, or other macromolecular structures during apoptosis.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs",['System A: Self-Healing & Structural Reconstruction'],,0.48,"['complex_pathway', 'destructive_dominant', 'system_A', 'complex_pathway_analysis']",2025-12-24 18:05:50,v8.0
GO:0007232,osmosensory signaling pathway via Sho1 osmosensor,"The series of molecular signals generated in response to osmotic change, as mediated through a Sho1 osmosensor system.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0007234,osmosensory signaling via phosphorelay pathway,"The series of molecular signals generated in response to osmotic change, as mediated through a phosphorelay system. In S.cerevisiae, the osmosensor is the histidine kinase Sln1.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0007283,spermatogenesis,The developmental process by which male germ line stem cells self renew or give rise to successive cell types resulting in the development of a spermatozoa.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0007287,Nebenkern assembly,"Fusion of mitochondria during insect spermatid differentiation to form two masses, which wrap around each other to form a densely packed sphere called the Nebenkern.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0007289,spermatid nucleus differentiation,The specialization of the spermatid nucleus during the development of a spermatid into a mature male gamete competent for fertilization.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0007290,spermatid nucleus elongation,"The change in shape of the spermatid nucleus from a spherical structure to an elongated organelle, during the latter part of spermatid differentiation.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A2,Somatic Maintenance and Identity Preservation,"Stem/progenitor maintenance, differentiation, senescence programs","['System A: Self-Healing & Structural Reconstruction', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
