ID,Name,Definition,Source,Namespace,Primary_System,Subcategory_Code,Subcategory_Name,Subcategory_Description,All_Systems,Inflammation_Polarity,Confidence_Score,Decision_Path,Classification_Date,Version
GO:0071140,resolution of mitotic recombination intermediates,"The cleavage and rejoining of intermediates, mitotic recombination to produce two intact molecules in which genetic material has been exchanged.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration",['System A: Self-Healing & Structural Reconstruction'],pro-resolving,0.9,"['pattern_matching', 'single_match_A', 'inflammation_resolution_rule']",2025-12-24 18:06:00,v8.0
GO:0099016,symbiont-mediated evasion of DNA end degradation by host,"A process by which a symbiont evades and ends degradation of its DNA when free DNA ends are exposed. DNA ends are exposed during the life cycle of some viruses and these are targeted by host cells to destroy the virus. For example, some bacteriophages encode proteins that bind to free viral DNA ends, protecting them from degradation by host exonucleases.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",pro-resolving,0.8,"['pattern_matching', 'priority_rule_B', 'inflammation_resolution_rule']",2025-12-24 18:06:02,v8.0
GO:0106295,resolvin biosynthetic process,"The chemical reactions and pathways resulting in the formation of resolvins, di- or trihydroxy fatty acids derived from omega-3 polyunsaturated fatty acids, specifically icosapentaenoic acid, docosahexaenoic acid and docosapentaenoic acid.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration",['System A: Self-Healing & Structural Reconstruction'],pro-resolving,0.9,"['pattern_matching', 'single_match_A', 'inflammation_resolution_rule']",2025-12-24 18:06:03,v8.0
GO:0106296,D-series resolvin biosynthetic process,"The chemical reactions and pathways resulting in the formation of resolvin family D-series, hydroxy fatty acids derived from docosahexaenoic acid.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration",['System A: Self-Healing & Structural Reconstruction'],pro-resolving,0.9,"['pattern_matching', 'single_match_A', 'inflammation_resolution_rule']",2025-12-24 18:06:03,v8.0
GO:0106297,E-series resolvin biosynthetic process,"The chemical reactions and pathways resulting in the formation of resolvin family E-series, hydroxy fatty acids derived from icosapentaenoic acid.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration",['System A: Self-Healing & Structural Reconstruction'],pro-resolving,0.9,"['pattern_matching', 'single_match_A', 'inflammation_resolution_rule']",2025-12-24 18:06:03,v8.0
GO:0106298,13-series resolvin biosynthetic process,"The chemical reactions and pathways resulting in the formation of resolvin family 13-series, hydroxy fatty acids derived from docosapentaenoic acid.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration",['System A: Self-Healing & Structural Reconstruction'],pro-resolving,0.9,"['pattern_matching', 'single_match_A', 'inflammation_resolution_rule']",2025-12-24 18:06:03,v8.0
GO:0106299,resolution phase response,"An active host response phase of acute inflammation driven by specialized pro-resolving mediators (SPMs) and signaling pathways, enabling timely tissue regeneration and return of function.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",pro-resolving,0.8,"['pattern_matching', 'priority_rule_B', 'inflammation_resolution_rule']",2025-12-24 18:06:03,v8.0
GO:0120223,larynx morphogenesis,"The process in which the larynx is generated and organized. The larynx is a continuation of the pharynx that is involved in breathing, sound production, and protecting the trachea against food aspiration.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration","['System A: Self-Healing & Structural Reconstruction', 'System E: Reproduction & Continuity']",pro-resolving,0.8,"['pattern_matching', 'priority_rule_A', 'inflammation_resolution_rule']",2025-12-24 18:06:03,v8.0
GO:0120224,larynx development,"The biological process whose specific outcome is the progression of a larynx from an initial condition to its mature state. This process begins with the formation of the larynx and ends with the mature structure. A larynx is a continuation of the pharynx that is involved in breathing, sound production, and protecting the trachea against food aspiration.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration","['System A: Self-Healing & Structural Reconstruction', 'System E: Reproduction & Continuity']",pro-resolving,0.8,"['pattern_matching', 'priority_rule_A', 'inflammation_resolution_rule']",2025-12-24 18:06:03,v8.0
GO:2001301,lipoxin biosynthetic process,The chemical reactions and pathways resulting in the formation of a lipoxin. A lipoxin is a non-classic eicosanoid and signaling molecule that has four conjugated double bonds and is derived from arachidonic acid.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration",['System A: Self-Healing & Structural Reconstruction'],pro-resolving,0.9,"['pattern_matching', 'single_match_A', 'inflammation_resolution_rule']",2025-12-24 18:06:07,v8.0
GO:2001302,lipoxin A4 metabolic process,"The chemical reactions and pathways involving lipoxin A4. Lipoxin A4 is a C20 hydroxy fatty acid having (5S)-, (6R)- and (15S)-hydroxy groups as well as (7E)- (9E)-, (11Z)- and (13E)-double bonds.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration",['System A: Self-Healing & Structural Reconstruction'],pro-resolving,0.9,"['pattern_matching', 'single_match_A', 'inflammation_resolution_rule']",2025-12-24 18:06:07,v8.0
GO:2001303,lipoxin A4 biosynthetic process,"The chemical reactions and pathways resulting in the formation of lipoxin A4. Lipoxin A4 is a C20 hydroxy fatty acid having (5S)-, (6R)- and (15S)-hydroxy groups as well as (7E)- (9E)-, (11Z)- and (13E)-double bonds.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration",['System A: Self-Healing & Structural Reconstruction'],pro-resolving,0.9,"['pattern_matching', 'single_match_A', 'inflammation_resolution_rule']",2025-12-24 18:06:07,v8.0
GO:2001304,lipoxin B4 metabolic process,"The chemical reactions and pathways involving lipoxin B4. Lipoxin B4 is a C20 hydroxy fatty acid having (5S)-, (14R)- and (15S)-hydroxy groups as well as (6E)- (8Z)-, (10E)- and (12E)-double bonds.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration",['System A: Self-Healing & Structural Reconstruction'],pro-resolving,0.9,"['pattern_matching', 'single_match_A', 'inflammation_resolution_rule']",2025-12-24 18:06:07,v8.0
GO:2001306,lipoxin B4 biosynthetic process,"The chemical reactions and pathways resulting in the formation of lipoxin B4. Lipoxin B4 is a C20 hydroxy fatty acid having (5S)-, (14R)- and (15S)-hydroxy groups as well as (6E)- (8Z)-, (10E)- and (12E)-double bonds.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration",['System A: Self-Healing & Structural Reconstruction'],pro-resolving,0.9,"['pattern_matching', 'single_match_A', 'inflammation_resolution_rule']",2025-12-24 18:06:07,v8.0
4148,Efferocytosis,Cellular Processes > Transport and catabolism > Efferocytosis,KEGG,pathway,System A: Self-Healing & Structural Reconstruction,A4,Inflammation Resolution and Damage Containment,"Efferocytosis, pro-resolving mediators, tissue homeostasis restoration",['System A: Self-Healing & Structural Reconstruction'],pro-resolving,0.9,"['pattern_matching', 'single_match_A', 'inflammation_resolution_rule']",2025-12-24 18:06:07,v8.0
