ID,Name,Definition,Source,Namespace,Primary_System,Subcategory_Code,Subcategory_Name,Subcategory_Description,All_Systems,Inflammation_Polarity,Confidence_Score,Decision_Path,Classification_Date,Version
GO:0001868,"regulation of complement activation, lectin pathway","Any process that modulates the frequency, rate or extent of the lectin pathway of complement activation.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001869,"negative regulation of complement activation, lectin pathway","Any process that stops, prevents, or reduces the rate of complement activation by the lectin pathway.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001870,"positive regulation of complement activation, lectin pathway","Any process that activates or increases the frequency, rate or extent of complement activation by the lectin pathway.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001905,activation of membrane attack complex,The activation of the membrane attack complex components of the complement cascade which can result in death of a target cell through cytolysis.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001969,regulation of activation of membrane attack complex,"Any process that modulates the frequency, rate or extent of the activation of the membrane attack complex components of the complement cascade.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001970,positive regulation of activation of membrane attack complex,"Any process that activates, maintains or increases the frequency, rate or extent of the activation of the membrane attack complex components of the complement cascade.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.6400000000000001,"['pattern_matching', 'priority_rule_B', 'balanced_pathway_standard_classification', 'complex_pathway_analysis']",2025-12-24 18:05:49,v8.0
GO:0001971,negative regulation of activation of membrane attack complex,"Any process that stops, prevents, or reduces the frequency, rate or extent of the activation of the membrane attack complex components of the complement cascade.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002218,activation of innate immune response,Any process that initiates an innate immune response. Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens. Examples of this process include activation of the hypersensitive response of Arabidopsis thaliana and activation of any NOD or TLR signaling pathway in vertebrate species.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002220,innate immune response activating cell surface receptor signaling pathway,The series of molecular signals initiated by a ligand binding to a cell surface receptor that leads to the activation of an innate immune response.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002221,pattern recognition receptor signaling pathway,"The series of molecular signals initiated by a ligand binding to a pattern recognition receptor (PRR), and ending with the regulation of a downstream cellular process, e.g. transcription. PRRs bind pathogen-associated molecular pattern (PAMPs), structures conserved among microbial species, or damage-associated molecular pattern (DAMPs), endogenous molecules released from damaged cells.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System B: Immune Defense', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002224,toll-like receptor signaling pathway,The series of molecular signals initiated by a ligand binding to a toll-like receptor of a target cell. Toll-like receptors directly bind pattern motifs from a variety of microbial sources to initiate an innate immune response.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002227,innate immune response in mucosa,Any process of the innate immune response that takes place in the mucosal tissues.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002430,complement receptor mediated signaling pathway,The series of molecular signals generated as a consequence of a component of the complement pathway binding to a complement receptor. Such components include both whole complement proteins and fragments of complement proteins generated through the activity of the complement pathway.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002433,immune response-regulating cell surface receptor signaling pathway involved in phagocytosis,An immune response-regulating cell surface receptor signaling pathway that contributes to the endocytic engulfment of external particulate material by phagocytes.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002434,immune complex clearance,"A process directed at removing immune complexes from the body. Immune complexes are clusters of antibodies bound to antigen, to which complement may also be fixed, and which may precipitate or remain in solution.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002435,immune complex clearance by erythrocytes,"The process of immune complex clearance by erythrocytes. The process often starts with binding of complement receptor 1 (CR1) on the surface of erythrocytes to a complement coated immune complex. The complex bound to erythrocyte CR1 is then transported to the liver or spleen where it is presented to phagocytes. The process ends when the complex is removed from CR1, allowing the erythrocyte to return to general circulation.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002747,antigen processing and presentation following phagocytosis,Antigen processing and presentation which is initiated by uptake of antigen via phagocytosis.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002748,antigen processing and presentation initiated by pattern recognition receptor mediated uptake of antigen,Antigen processing and presentation which is initiated by uptake of antigen bound to a cell surface pattern recognition receptor (PRR).,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002752,cell surface pattern recognition receptor signaling pathway,"The series of molecular signals initiated by a ligand binding to a cell surface pattern recognition receptor (PRR). PRRs bind pathogen-associated molecular pattern (PAMPs), structures conserved among microbial species.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,"The series of molecular signals initiated by the binding of a ligand from another organism to a cytoplasmic pattern recognition receptor (PRR). PRRs bind pathogen-associated molecular pattern (PAMPs), structures conserved among microbial species.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002754,endosomal pattern recognition receptor signaling pathway,"The series of molecular signals initiated by the binding of a ligand to an intracellular vesicle pattern recognition receptor (PRR). PRRs bind pathogen-associated molecular pattern (PAMPs), structures conserved among microbial species.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002755,MyD88-dependent toll-like receptor signaling pathway,A toll-like receptor signaling pathway in which the MyD88 adaptor molecule mediates transduction of the signal. Toll-like receptors directly bind pattern motifs from a variety of microbial sources to initiate an innate immune response.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002756,MyD88-independent toll-like receptor signaling pathway,A toll-like receptor signaling pathway not relying on the MyD88 adaptor molecule. Toll-like receptors directly bind pattern motifs from a variety of microbial sources to initiate innate an immune response.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002758,innate immune response-activating signaling pathway,The series of molecular signals generated by a ligand binding to its receptor that lead to the activation or perpetuation of an innate immune response.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002766,innate immune response-inhibiting signal transduction,"The cascade of processes by which a signal interacts with a receptor, causing a change in the level or activity of a second messenger or other downstream target, and ultimately leading to inhibition of an innate immune response.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System B: Immune Defense', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0006271,DNA strand elongation involved in DNA replication,"The process in which an existing DNA strand is extended by activities including the addition of nucleotides to the 3' end of the strand, complementary to an existing template, as part of DNA replication.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:50,v8.0
GO:0006272,leading strand elongation,"The process in which an existing DNA strand is extended continuously in a 5' to 3' direction by activities including the addition of nucleotides to the 3' end of the strand, complementary to an existing template, as part of DNA replication. Leading strand elongation proceeds in the same direction as the replication fork.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:50,v8.0
GO:0006273,lagging strand elongation,"The process in which an existing DNA strand is extended in a net 3' to 5' direction by activities including the addition of nucleotides to the 3' end of the strand, complementary to an existing template, as part of DNA replication. Lagging strand DNA elongation proceeds by discontinuous synthesis of short stretches of DNA, known as Okazaki fragments, from RNA primers; these fragments are then joined by DNA ligase. Although each segment of nascent DNA is synthesized in the 5' to 3' direction, the overall direction of lagging strand synthesis is 3' to 5', mirroring the progress of the replication fork.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:50,v8.0
GO:0006303,double-strand break repair via nonhomologous end joining,"The repair of a double-strand break in DNA in which the two broken ends are rejoined with little or no sequence complementarity. Information at the DNA ends may be lost due to the modification of broken DNA ends. This term covers instances of separate pathways, called classical (or canonical) and alternative nonhomologous end joining (C-NHEJ and A-NHEJ). These in turn may further branch into sub-pathways, but evidence is still unclear.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:50,v8.0
GO:0006909,phagocytosis,"A vesicle-mediated transport process that results in the engulfment of external particulate material by phagocytes and their delivery to the lysosome. The particles are initially contained within phagocytic vacuoles (phagosomes), which then fuse with primary lysosomes to effect digestion of the particles.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:50,v8.0
GO:0006910,"phagocytosis, recognition","The initial step in phagocytosis involving adhesion to bacteria, immune complexes and other particulate matter, or an apoptotic cell and based on recognition of factors such as bacterial cell wall components, opsonins like complement and antibody or protein receptors and lipids like phosphatidyl serine, and leading to intracellular signaling in the phagocytosing cell.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:50,v8.0
GO:0006911,"phagocytosis, engulfment","The internalization of bacteria, immune complexes and other particulate matter or of an apoptotic cell by phagocytosis, including the membrane and cytoskeletal processes required, which involves one of three mechanisms: zippering of pseudopods around a target via repeated receptor-ligand interactions, sinking of the target directly into plasma membrane of the phagocytosing cell, or induced uptake via an enhanced membrane ruffling of the phagocytosing cell similar to macropinocytosis.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:50,v8.0
GO:0006956,complement activation,"Any process involved in the activation of any of the steps of the complement cascade, which allows for the direct killing of microbes, the disposal of immune complexes, and the regulation of other immune processes; the initial steps of complement activation involve one of three pathways, the classical pathway, the alternative pathway, and the lectin pathway, all of which lead to the terminal complement pathway.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:50,v8.0
GO:0006957,"complement activation, alternative pathway",Any process involved in the activation of any of the steps of the alternative pathway of the complement cascade which allows for the direct killing of microbes and the regulation of other immune processes.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:50,v8.0
GO:0006958,"complement activation, classical pathway","Any process involved in the activation of any of the steps of the classical pathway of the complement cascade which allows for the direct killing of microbes, the disposal of immune complexes, and the regulation of other immune processes.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:50,v8.0
GO:0007540,"sex determination, establishment of X:A ratio",The developmental process in which an organism senses the number of X chromosomes and autosomes in its genomic complement and responds to it.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:51,v8.0
GO:0007541,"sex determination, primary response to X:A ratio",The developmental process in which an organism interprets its X to autosomal chromosomal complement.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System B: Immune Defense', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:51,v8.0
GO:0008228,opsonization,"The process in which a microorganism (or other particulate material) is rendered more susceptible to phagocytosis by coating with an opsonin, a blood serum protein such as a complement component or antibody.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:51,v8.0
GO:0009300,antisense RNA transcription,"The synthesis of antisense RNA, an RNA molecule complementary in sequence to another RNA or DNA molecule, which, by binding the latter, acts to inhibit its function and/or completion of synthesis, on a template of DNA.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System B: Immune Defense', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:51,v8.0
GO:0016074,sno(s)RNA metabolic process,"The chemical reactions and pathways involving snoRNA, small nucleolar RNA, any of a class of small RNAs that are associated with the eukaryotic nucleus as components of small nucleolar ribonucleoproteins. They participate in the processing or modifications of many RNAs, mostly ribosomal RNAs (rRNAs) though snoRNAs are also known to target other classes of RNA, including spliceosomal RNAs, tRNAs, and mRNAs via a stretch of sequence that is complementary to a sequence in the targeted RNA.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System B: Immune Defense', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:52,v8.0
GO:0030449,regulation of complement activation,"Any process that modulates the frequency, rate or extent of complement activation.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:54,v8.0
GO:0030450,"regulation of complement activation, classical pathway","Any process that modulates the frequency, rate or extent of the classical pathway of complement activation.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:54,v8.0
GO:0030451,"regulation of complement activation, alternative pathway","Any process that modulates the frequency, rate or extent of the alternative pathway of complement activation.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:54,v8.0
GO:0033301,cell cycle comprising mitosis without cytokinesis,"A mitotic cell cycle in which mitosis is completed but cytokinesis does not occur, resulting in a cell containing multiple nuclei each with a chromosomal complement of the original ploidy (usually 2N).",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:54,v8.0
GO:0034055,effector-mediated activation of host programmed cell death by symbiont,A symbiont process in which a molecule secreted by the symbiont activates a programmed cell death pathway in the host to suppress the host innate immune response. The host is defined as the larger of the organisms involved in a symbiotic interaction.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:55,v8.0
GO:0035279,miRNA-mediated gene silencing by mRNA destabilization,"An RNA interference pathway in which microRNAs (miRNAs) direct the cleavage of target mRNAs. Once incorporated into a RNA-induced silencing complex (RISC), a miRNA base pairing with near-perfect complementarity to the target mRNA will typically direct targeted endonucleolytic cleavage of the mRNA. Many plant miRNAs downregulate gene expression through this mechanism.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis","['System B: Immune Defense', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:55,v8.0
GO:0035660,MyD88-dependent toll-like receptor 4 signaling pathway,"The series of molecular signals initiated by a ligand binding to a toll-like 4 receptor, where the MyD88 adaptor molecule mediates transduction of the signal. Toll-like 4 receptors bind bacterial lipopolysaccharide (LPS) to initiate an innate immune response.",GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:55,v8.0
GO:0035661,MyD88-dependent toll-like receptor 2 signaling pathway,The series of molecular signals initiated by a ligand binding to a toll-like 2 receptor where the MyD88 adaptor molecule mediates transduction of the signal. Toll-like 2 receptors are pattern recognition receptors that bind microbial pattern motifs to initiate an innate immune response.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:55,v8.0
GO:0035664,TIRAP-dependent toll-like receptor signaling pathway,The series of molecular signals initiated by a ligand binding to a toll-like receptor where the TIRAP/MAL adaptor mediates transduction of the signal. Toll-like receptors directly bind pattern motifs from a variety of microbial sources to initiate an innate immune response.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:55,v8.0
GO:0035665,TIRAP-dependent toll-like receptor 4 signaling pathway,The series of molecular signals initiated by a ligand binding to a toll-like receptor 4 where the TIRAP/MAL adaptor mediates transduction of the signal. Toll-like 4 receptors are pattern recognition receptors that bind bacterial lipopolysaccharide (LPS) to initiate an innate immune response.,GO,biological_process,System B: Immune Defense,B1,Innate Immunity,"Pattern recognition, inflammatory signaling, phagocytosis",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:55,v8.0
