ID,Name,Definition,Source,Namespace,Primary_System,Subcategory_Code,Subcategory_Name,Subcategory_Description,All_Systems,Inflammation_Polarity,Confidence_Score,Decision_Path,Classification_Date,Version
GO:0002261,mucosal lymphocyte homeostasis,The process of regulating the proliferation and elimination of lymphocytes such that the total number of lymphocytes within the mucosal tissue of an organism is stable over time in the absence of an outside stimulus.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.7200000000000001,"['pattern_matching', 'single_match_A', 'balanced_pathway_standard_classification', 'complex_pathway_analysis']",2025-12-24 18:05:49,v8.0
GO:0002262,myeloid cell homeostasis,The process of regulating the proliferation and elimination of myeloid cells such that the total number of myeloid cells within a whole or part of an organism is stable over time in the absence of an outside stimulus.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.7200000000000001,"['pattern_matching', 'single_match_A', 'balanced_pathway_standard_classification', 'complex_pathway_analysis']",2025-12-24 18:05:49,v8.0
GO:0003371,establishment or maintenance of cytoskeleton polarity involved in ameboidal cell migration,"Any cellular process that results in the specification, formation or maintenance of polarized cytoskeletal structures that contribute to the cell polarity of a migrating ameboid cell.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0003372,establishment or maintenance of cytoskeleton polarity involved in mesendodermal cell migration,"Any cellular process that results in the specification, formation or maintenance of polarized cytoskeletal structures that contribute to the cell polarity of a migrating mesendodermal cell.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0003380,establishment or maintenance of cytoskeleton polarity involved in gastrulation,"Any cellular process that results in the specification, formation or maintenance of polarized cytoskeletal structures that contribute to the cell polarity of a migrating ameboid cell taking part in gastrulation.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0003426,cytoskeleton polarization involved in growth plate cartilage chondrocyte division,A process that is carried out at the cellular level which results in the polarization of cytoskeletal structures in a growth plate cartilage chondrocyte. This process results in the oriented division of the cell.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006457,protein folding,The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006458,'de novo' protein folding,The process of assisting in the folding of a nascent peptide chain into its correct tertiary structure.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006491,N-glycan processing,"The conversion of N-linked glycan (N = nitrogen) structures from the initially transferred oligosaccharide to a mature form, by the actions of glycosidases and glycosyltransferases. The early processing steps are conserved and play roles in glycoprotein folding and trafficking.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006605,protein targeting,"The process of targeting specific proteins to particular regions of the cell, typically membrane-bounded subcellular organelles. Usually requires an organelle specific protein sequence motif.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006810,transport,"The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or a transporter complex, a pore or a motor protein.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0006873,intracellular monoatomic ion homeostasis,A homeostatic process involved in the maintenance of a steady state level of monoatomic ions within a cell. Monatomic ions (also called simple ions) are ions consisting of exactly one atom.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006874,intracellular calcium ion homeostasis,A homeostatic process involved in the maintenance of a steady state level of calcium ions within a cell.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006877,intracellular cobalt ion homeostasis,A homeostatic process involved in the maintenance of a steady state level of cobalt (Co2+) ions within a cell.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006878,intracellular copper ion homeostasis,A homeostatic process involved in the maintenance of a steady state level of copper ions within a cell.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006879,intracellular iron ion homeostasis,A homeostatic process involved in the maintenance of a steady state level of iron ions within a cell.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006882,intracellular zinc ion homeostasis,A homeostatic process involved in the maintenance of a steady state level of zinc ions within a cell.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006883,intracellular sodium ion homeostasis,A homeostatic process involved in the maintenance of a steady state level of sodium ions within a cell.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006886,intracellular protein transport,"The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0006892,post-Golgi vesicle-mediated transport,"The directed movement of substances from the Golgi to other parts of the cell, including organelles and the plasma membrane, mediated by small transport vesicles.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006996,organelle organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an organelle within a cell. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0007010,cytoskeleton organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0007017,microtubule-based process,"Any cellular process that depends upon or alters the microtubule cytoskeleton, that part of the cytoskeleton comprising microtubules and their associated proteins.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0007018,microtubule-based movement,"A microtubule-based process that results in the movement of organelles, other microtubules, or other cellular components. Examples include motor-driven movement along microtubules and movement driven by polymerization or depolymerization of microtubules.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0007031,peroxisome organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a peroxisome. A peroxisome is a small, membrane-bounded organelle that uses dioxygen (O2) to oxidize organic molecules.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System C: Energy & Metabolic Homeostasis']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0007036,vacuolar calcium ion homeostasis,Any process involved in the maintenance of an internal steady state of calcium ions in the vacuole or between a vacuole and its surroundings.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0007040,lysosome organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a lysosome. A lysosome is a cytoplasmic, membrane-bounded organelle that is found in most animal cells and that contains a variety of hydrolases.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0008088,axo-dendritic transport,The directed movement of organelles or molecules along microtubules in neuron projections.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:51,v8.0
GO:0008089,anterograde axonal transport,The directed movement of organelles or molecules along microtubules from the cell body toward the cell periphery in nerve cell axons.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:51,v8.0
GO:0008090,retrograde axonal transport,The directed movement of organelles or molecules along microtubules from the cell periphery toward the cell body in nerve cell axons.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:51,v8.0
GO:0008103,oocyte microtubule cytoskeleton polarization,"Establishment and maintenance of a specific axis of polarity of the oocyte microtubule network. The axis is set so that the minus and plus ends of the microtubules of the mid stage oocyte are positioned along the anterior cortex and at the posterior pole, respectively. An example of this is found in Drosophila melanogaster.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System C: Energy & Metabolic Homeostasis', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:51,v8.0
GO:0010198,synergid death,"Synergid cells undergo degeneration and death in response to penetration by the pollen tube. It is an active process that involves a dramatic decrease in cell volume, collapse of the vacuoles, and complete disintegration of the plasma membrane and most organelles.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:51,v8.0
GO:0010344,seed oilbody biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a seed oilbody. Seed oilbodies are simple organelles comprising a matrix of triglyceride surrounded by a phospholipid monolayer embedded and covered with unique proteins called oleosins. Seed oilbodies supply the energy requirements for the growth of the seedling after germination.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System C: Energy & Metabolic Homeostasis']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:51,v8.0
GO:0010352,lithium ion export across the plasma membrane,The directed movement of lithium ion out of a cell or organelle.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System C: Energy & Metabolic Homeostasis']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:51,v8.0
GO:0010381,peroxisome-chloroplast membrane tethering,The attachment of a peroxisome to a chloroplast via molecular tethers that physically bridge their respective membranes and attach them to each other. The tethering may facilitate exchange of metabolites between the organelles.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System C: Energy & Metabolic Homeostasis']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:51,v8.0
GO:0010506,regulation of autophagy,"Any process that modulates the frequency, rate or extent of autophagy. Autophagy is the process in which cells digest parts of their own cytoplasm.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:51,v8.0
GO:0010507,negative regulation of autophagy,"Any process that stops, prevents, or reduces the frequency, rate or extent of autophagy. Autophagy is the process in which cells digest parts of their own cytoplasm.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:51,v8.0
GO:0010508,positive regulation of autophagy,"Any process that activates, maintains or increases the rate of autophagy. Autophagy is the process in which cells digest parts of their own cytoplasm.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:51,v8.0
GO:0010638,positive regulation of organelle organization,"Any process that increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:52,v8.0
GO:0010639,negative regulation of organelle organization,"Any process that decreases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:52,v8.0
GO:0010874,regulation of cholesterol efflux,"Any process that modulates the frequency, rate or extent of cholesterol efflux. Cholesterol efflux is the directed movement of cholesterol, cholest-5-en-3-beta-ol, out of a cell or organelle.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:52,v8.0
GO:0010875,positive regulation of cholesterol efflux,"Any process that increases the frequency, rate or extent of cholesterol efflux. Cholesterol efflux is the directed movement of cholesterol, cholest-5-en-3-beta-ol, out of a cell or organelle.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:52,v8.0
GO:0010960,magnesium ion homeostasis,Any process involved in the maintenance of an internal steady state of magnesium ions within an organism or cell.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:52,v8.0
GO:0010961,intracellular magnesium ion homeostasis,A homeostatic process involved in the maintenance of a steady state level of magnesium ions within a cell.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:52,v8.0
GO:0010970,transport along microtubule,"The movement of organelles or other particles from one location in the cell to another along microtubules, driven by motor activity.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:52,v8.0
GO:0015677,copper ion import,The directed movement of copper ions into a cell or organelle.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:52,v8.0
GO:0015904,tetracycline transmembrane transport,The directed movement of tetracycline from one side of a membrane to the other. Tetracycline is a broad spectrum antibiotic that blocks binding of aminoacyl tRNA to the ribosomes of both Gram-positive and Gram-negative organisms (and those of organelles).,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:52,v8.0
GO:0015913,short-chain fatty acid transmembrane transport,The directed movement of short-chain fatty acids into a cell or organelle. A short-chain fatty acid has an aliphatic tail containing fewer than 6 carbons.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:52,v8.0
GO:0016197,endosomal transport,"The directed movement of substances mediated by an endosome, a membrane-bounded organelle that carries materials enclosed in the lumen or located in the endosomal membrane.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:52,v8.0
GO:0016236,macroautophagy,The autophagic process that proceeds via the formation of an autophagosome.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:52,v8.0
GO:0016237,microautophagy,"A type of autophagy where cytosolic components are ingested by late endosomes, lysosomes or yeast-type lytic vacuoles by direct invagination of the compartment membrane without prior sequestration into an autophagosome. The engulfing membranes fuse, resulting in the lysosomal delivery of the cargo wrapped in a single membrane derived from the invaginated lysosomal membrane.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A3,Cellular Homeostasis and Structural Maintenance,"Proteostasis, autophagy, organelle biogenesis and repair",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:52,v8.0
